Identifier,Name,BondType,Country,Sector,Value,Scope1,Scope2,Scope3,AssetClass
FI10YR472XUX,"Ward, Evans and Green",Corporate,Ireland,Technology Hardware & Equipment,100898020602.50447,22765.934228015027,35162.34876490349,,FixedIncome
FI10YX388CIO,Howard-Hernandez,Corporate,Morocco,Energy,69238189.93170233,16040.169385545058,3107.6724350182126,596854.2898347919,FixedIncome
FI10ZB330JFW,Brown-Brown,Corporate,Sweden,Energy,34485253.5562925,16529.78275659381,55.7670924864112,1958.320712001002,FixedIncome
FI10ZO836TVA,Cochran Ltd,Government,Denmark,,128173635.57479583,8052.75272560575,60923.41404333794,1733722.6562046965,FixedIncome
FI10ZT391VUO,Swanson-Johnson,Government,Bahrain,,,4589.570728348884,,,FixedIncome
FI10ZT553XZT,Lee Ltd,Corporate,Tanzania,Energy,5116708.633273659,1037070.6229464962,,9585.634240699825,FixedIncome
FI11AQ446NPS,Anderson Group,Corporate,Spain,Household & Personal Products,65606596.997110695,2204407.4714554264,2683.1795607910044,7608015.563684327,FixedIncome
FI11BD927BXY,"Williams, Newman and Jones",Government,Zimbabwe,,159576812.47886285,22705.50431880336,13203.53572694352,10997.294397815373,FixedIncome
FI11BF436MNC,Hamilton Inc,Corporate,Puerto Rico,Retailing,12966600.407080054,54.909701608152005,4218.476787999298,21832.457507916395,FixedIncome
FI11BL515EGX,Wallace-Martinez,Government,Gabon,,121179458.27779992,1477.015354730796,1096.1746029259868,19058.354821524186,FixedIncome
FI11BV151GOK,"Flowers, Berry and Ramirez",Government,Bermuda,,111345246.00125475,,25962.327032403748,,FixedIncome
FI11BZ904YFX,"Welch, Johnson and Thompson",Government,Azerbaijan,,993864941.56024,306257.70901824086,17039.88148504318,9054554.8232426,FixedIncome
FI11CB103GTY,Thomas Ltd,Corporate,Benin,Utilities,,3912.544077623523,,,FixedIncome
FI11CF703UGH,Hernandez-Rogers,Government,South Korea,,388604693.3436113,23785.857277202558,7638.525906329169,52671.267813516206,FixedIncome
FI11CH657QWG,Cox and Sons,Government,Cayman Islands,,64613560.87599594,18079.552099301836,1065.6710133732881,899091.7395457313,FixedIncome
FI11CN634LJB,"Buckley, Hernandez and Miller",Government,Philippines,,36931872.90609266,,790.2534966141121,,FixedIncome
FI11CX684TQK,Sparks-Roman,Government,Argentina,,7377468.277734173,36.07644352955026,,6337.962524744441,FixedIncome
FI11DC250UBK,Horn-Long,Corporate,Israel,Household & Personal Products,2284342805.5264425,5494.468190603689,,367108.01726081595,FixedIncome
FI11DD213JPH,Riggs PLC,Government,Puerto Rico,,335698421.49386543,387.52921910185023,,,FixedIncome
FI11DE696ZAZ,Barnes-Harris,Corporate,Sweden,Diversified Financials,47047734.50703196,340.51594364232386,,17379.76935502757,FixedIncome
FI11DG197LYM,"Garcia, Mckee and Moore",Government,Cambodia,,28559512.23719413,16193.310086838115,906.5032726391996,29959.98260391075,FixedIncome
FI11DY306OVM,Hudson-Butler,Corporate,Serbia,Energy,,4110.447395871893,3923.0494691448757,,FixedIncome
FI11EE908QCH,Jenkins-Hobbs,Government,Barbados,,7898143.52708545,2107.6018755360415,61743.99690713317,6268.738581552444,FixedIncome
FI11EF431WDO,Caldwell-Carter,Corporate,Bahrain,Automobiles & Components,11887307.999343991,7857.792989880534,,1597662.4064591504,FixedIncome
FI11EO150UDM,Ward LLC,Government,Japan,,198341041.29966417,15146.950987088563,24513.227598825884,1283869.303159464,FixedIncome
FI11ER647LUI,Adams and Sons,Corporate,Mozambique,Media & Entertainment,511754711.01072043,14409.00690877254,10220.347691370078,,FixedIncome
FI11ER779VIR,Johnson-Juarez,Corporate,Uganda,Transportation,352601491.05168825,4113.551136944751,8322.04757447332,1342915.9557302466,FixedIncome
FI11FD934LFV,Pugh PLC,Corporate,Ukraine,Retailing,,160.44025632756137,4071.890815399588,1315799.5708340362,FixedIncome
FI11FJ401NHO,Levy-Smith,Government,Philippines,,954777653.9257481,1627.1228466247376,36526.26977715115,148125.80309662627,FixedIncome
FI11FQ309JWR,Romero-Briggs,Government,Chile,,2636046731.9775286,,,,FixedIncome
FI11FR409CYQ,Lopez-Warren,Corporate,Namibia,Materials,66769132.910645336,1561.2929724407202,2230.8987957832483,,FixedIncome
FI11GK706TMS,"Banks, Gray and Gonzales",Government,Slovakia,,5498575.133650644,110.16849657934394,,,FixedIncome
FI11GO475YWT,"Anderson, Smith and Weber",Corporate,Estonia,Diversified Financials,142800014.98373792,43507.85732898139,,5350255.333950736,FixedIncome
FI11GS835ZBZ,"Johnson, Harris and Smith",Government,Hong Kong,,8353172928.128183,697.6375742768703,80818.58002593051,224867.66742671002,FixedIncome
FI11HE493ZDA,"Smith, Ramirez and Mendoza",Corporate,Hungary,"Pharmaceuticals, Biotechnology & Life Sciences",82698642.9703137,49132.04949304308,722.7692120536218,,FixedIncome
FI11HJ866IDG,"Chavez, Yoder and Spencer",Government,Puerto Rico,,1734487.4341821535,5980.365707079479,,,FixedIncome
FI11HO540KHE,Brown and Sons,Corporate,Italy,Commercial & Professional Services,109826848.50400771,862.6628092354016,7327.503836984817,2838.8357162702114,FixedIncome
FI11HS560TEA,Blair Inc,Corporate,Latvia,Media & Entertainment,399503039.7928668,12185.29024032916,,2482594.806293669,FixedIncome
FI11HT512PKO,Martinez LLC,Corporate,Faroe Islands,Banks,,9004618.872472443,,54667.10836236356,FixedIncome
FI11ID475RBV,Fernandez Inc,Government,Slovakia,,,29.87186554073082,10956.614290452237,30032.361082154846,FixedIncome
FI11IK679QCL,"Harrison, Franco and Rocha",Corporate,Ukraine,Automobiles & Components,12025098.496204317,16089.92125623743,256438.9845317117,3680603.0756462547,FixedIncome
FI11IM786YJK,"Miller, Lucas and Williams",Government,Palestine,,1962367619.381417,,3309.999254131805,,FixedIncome
FI11IN827DMD,"Sanders, Leblanc and Maldonado",Government,Egypt,,,8698.680669589841,108404.93744706264,,FixedIncome
FI11IZ640TOS,Perez-Harmon,Government,Costa Rica,,181003093.56438372,4347.756604193896,283.47215632328744,7946.809619329772,FixedIncome
FI11JI354HCH,"Riggs, Snyder and Davidson",Government,British Virgin Islands,,63818652.92361864,1079.813338420202,57567.41338931193,306225.76468844834,FixedIncome
FI11JO528LOA,Chapman and Sons,Corporate,Uganda,Transportation,115546806.02145486,5118.208366174953,10774.430015516813,4992.160500031055,FixedIncome
FI11KI420EVF,"Marks, Hartman and Rodriguez",Corporate,Singapore,Consumer Services,13150686.836109184,7748.477419521644,,,FixedIncome
FI11KO699AMJ,"Wilson, Smith and Cortez",Corporate,Palestine,Energy,12651235.823404705,1756.1308150298812,37.86237319972152,,FixedIncome
FI11KQ293WCZ,Flowers-Austin,Corporate,Senegal,Diversified Financials,136657604.9191257,716215.4175005921,,,FixedIncome
FI11LJ812FHH,Williams Inc,Government,Greenland,,1077525436.1409397,12222.681477869375,2993.137304859716,,FixedIncome
FI11LM608PIZ,Allen Group,Corporate,Argentina,Telecommunication Services,,3958.738334558638,,2424.21989548688,FixedIncome
FI11LO000TIW,Acosta LLC,Government,Morocco,,1127750423.8256748,4418.174752271184,14899.23363508139,1894174.9741966757,FixedIncome
FI11LS766CUW,Ware-Williams,Government,India,,,6613.985892341969,22419.48823045748,365765.07271498727,FixedIncome
FI11LZ171ZNI,"Robinson, Sanchez and Clark",Corporate,Cambodia,Retailing,1957751821.7186453,888.1206728310935,6885.0238959715325,,FixedIncome
FI11MC971CMR,Mendoza Group,Corporate,Barbados,Commercial & Professional Services,52549403.76679214,229.4173188799172,7635.85363541742,774438.5672681099,FixedIncome
FI11ME844ZHH,Dawson-Mcbride,Government,Austria,,1553119421.9327269,90773.21548518208,3797.046090637962,13409.9705959489,FixedIncome
FI11MS008LKH,Moon-Morales,Government,Sweden,,446441823.4602876,28.73441293652282,13254.857271134593,,FixedIncome
FI11MZ576LMR,Rubio PLC,Government,Venezuela,,39027219.575930014,11444.57192934286,,,FixedIncome
FI11NV707IOT,Garcia-Moore,Government,Poland,,200014464.06020904,38939.81513158684,44860.51875133312,,FixedIncome
FI11OD665UVH,Knight-Sparks,Government,Mauritius,,263098513.71969375,,363443.0334828689,209596.94640353654,FixedIncome
FI11OD770KVU,"Richardson, Russell and Waters",Corporate,Lithuania,Capital Goods,367563293.6977104,701.3066181597577,,10844.352124407005,FixedIncome
FI11OK102WVA,"Gardner, Smith and Holloway",Corporate,Macau,Telecommunication Services,9886150.006935092,8048.661731255891,,209512.71331385063,FixedIncome
FI11PY651BVP,Reyes-White,Corporate,Hungary,Retailing,16288449882.076431,258.9469938943159,794.1979483814058,87665.84029444023,FixedIncome
FI11PZ851HXZ,Francis-Smith,Government,Sudan,,125052295.29074557,19043.08024941103,,,FixedIncome
FI11QW949PJB,"Jones, Davis and Dalton",Corporate,Gibraltar,Banks,1139080498.1051693,3259.2053233420197,102236.64950938337,,FixedIncome
FI11RA361HGY,Campos-Price,Government,South Korea,,27029239.016431756,8389.404843453845,4440.004398554025,343933.16751892806,FixedIncome
FI11RA975HFU,"Edwards, Fletcher and Foster",Corporate,Indonesia,,531033369.02798724,,478189.8323285395,,FixedIncome
FI11RB968FOS,Perkins Inc,Corporate,Luxembourg,Technology Hardware & Equipment,17844507.225151636,52447.61427925336,4808.397984046807,,FixedIncome
FI11RN235GDR,Raymond Inc,Corporate,Bangladesh,"Food, Beverage & Tobacco",139908194.31316292,7957.947343527075,50118.82863927773,96359.19417175463,FixedIncome
FI11RU854IEF,Arroyo LLC,Corporate,Venezuela,Banks,1893871297.7461245,28596.809483968897,153674.07334939408,2332.5739503838613,FixedIncome
FI11RZ738ABG,Williams Inc,Government,Ecuador,,1950720054.8093345,526802.3449048618,13643.981485770915,84007.27501707696,FixedIncome
FI11RZ965USD,"Salazar, Hatfield and Nguyen",Corporate,Latvia,Commercial & Professional Services,4456867227.888152,,,,FixedIncome
FI11SG019GAJ,Thomas and Sons,Corporate,Tanzania,Retailing,249088975.76813054,79503.10509607916,308459.4906812046,64587.82450055592,FixedIncome
FI11SH449WXU,Jensen-Cohen,Corporate,Croatia,Energy,35645023.53005875,5172.122764643251,4468.027727514745,8840.410189286651,FixedIncome
FI11SI639UIS,"King, Wright and Reynolds",Government,Latvia,,2568890148.721912,12833.93937466241,,9402907.069631549,FixedIncome
FI11TC387RMF,"Williams, Hughes and Hubbard",Corporate,Bulgaria,Capital Goods,,,164159.82859887162,8974.97995943242,FixedIncome
FI11TK904YRT,"Daniel, Jimenez and Morton",Corporate,Liberia,Energy,50105281.413024865,24837.797305230768,2892.735607543404,,FixedIncome
FI11UA557ATC,Kirk-Gutierrez,Government,Sweden,,,48053.86674645752,7324.720959421432,1357321.811213282,FixedIncome
FI11UI444LJH,Maxwell-Cortez,Government,Poland,,,1753.6419410215485,409.88476314842507,,FixedIncome
FI11UV323ALM,Jones LLC,Government,Pakistan,,,161.8470136510699,,1728505.2953643114,FixedIncome
FI11UW404FHR,Pittman Ltd,Government,Namibia,,14875333304.510468,18798.098051814588,1311.43911313139,,FixedIncome
FI11VB724XGW,Brennan Group,Government,Bahrain,,787731420.7590594,522069.5496343047,414067.4973075256,527136.6115427512,FixedIncome
FI11VD201CGL,"Haley, Butler and Anderson",Government,Vietnam,,64379636.23528836,442.05271494288183,504.7469695641881,,FixedIncome
FI11VN087LUD,Turner Inc,Corporate,Switzerland,Banks,45497301.12190302,,,56381.30630868865,FixedIncome
FI11WG789IXH,Stafford-Lewis,Corporate,Colombia,Consumer Services,403496676.99170923,191341.73982170373,23753.075142774658,9730.272482572827,FixedIncome
FI11WZ938XFV,"Grant, Harrington and Howard",Corporate,Kenya,Insurance,305972787.90308154,148398.8395935814,,,FixedIncome
FI11XF432WJC,Jones-Kane,Corporate,Switzerland,"Food, Beverage & Tobacco",33390121.81909466,2960.105785302902,25901.622466215253,,FixedIncome
FI11XF592ICZ,"Love, King and Anderson",Corporate,Benin,Transportation,10755743.05540443,,75672.61576736269,,FixedIncome
FI11XK391XND,Reyes Ltd,Government,Dominican Republic,,238141915.97666958,2844.9639554947407,2123.3039981344705,6140.850034268983,FixedIncome
FI11XY041EDC,Rivera-Carter,Government,Hong Kong,,991197485.2907187,73.45698499622974,8084.622014466459,16236.882613554782,FixedIncome
FI11XZ942SPW,"Patel, Mendez and Hammond",Corporate,South Africa,Commercial & Professional Services,18154575.276273146,6820.516848779734,7747.168611357743,138441.96889205385,FixedIncome
FI11YB552FKM,Dean-Ford,Government,Czech Republic,,487364363.02858555,42.63091024418443,150.69955467836735,,FixedIncome
FI11ZG926QPL,"Stark, Rivera and Valencia",Government,Qatar,,6856273.06930471,13228.189208331985,6744.624583707944,38187.396880758824,FixedIncome
FI11ZJ491LEM,"Davis, Rogers and Williams",Corporate,Russian Federation,Consumer Durables & Apparel,6507642.021351333,40476.22532064881,63179.255300501194,,FixedIncome
FI11ZV303ZND,"Garner, Campbell and Hawkins",Corporate,Romania,Technology Hardware & Equipment,342541387.1940956,23093.018855692033,9292.282289738449,4824.319911429222,FixedIncome
FI11ZX220GZV,"Fuller, Ingram and Moss",Corporate,Bangladesh,Diversified Financials,72939417.98054332,1001.6563016527728,37870.45552759536,,FixedIncome
FI12AJ043JKM,Murphy Group,Corporate,Kyrgyzstan,Household & Personal Products,921822397.6617212,117.71575401268244,50484.519064884495,9156976.842180712,FixedIncome
FI12BE156LTB,Lynch PLC,Government,Japan,,,1674.5466045518092,107408.66791413486,,FixedIncome
FI12BG440YSH,Schroeder-Kramer,Corporate,Croatia,"Pharmaceuticals, Biotechnology & Life Sciences",,,7033.934011918746,159176.26755482543,FixedIncome
FI12BL678HGX,Bryant and Sons,Government,Germany,,840367869.1553131,1364.2855291459873,5734.26878451022,31546.99962946711,FixedIncome
FI12BN011WYE,"Quinn, Smith and Green",Corporate,Gabon,Transportation,16746935.143116167,91730.00854525396,562.6047018978128,,FixedIncome
FI12BO327GIF,Mann Group,Government,Togo,,1282108371.3893788,112.60822495102516,42582.59946688737,1934.6463738196085,FixedIncome
FI12CD779WBN,"Solomon, Hayes and Miller",Corporate,Finland,Health Care Equipment & Services,10987718341.96633,,3400.5966188063812,,FixedIncome
FI12CJ948PDW,Phelps PLC,Government,Kuwait,,,376.99748138973285,1582.5424177751995,,FixedIncome
FI12CP355NCU,Pearson LLC,Government,Liberia,,1373053178.1622412,4569.145613380108,5162.46977849034,48591.604161212716,FixedIncome
FI12CR677UMF,Stewart-Taylor,Government,Mali,,,,68459.1769990321,,FixedIncome
FI12CU088SPA,Hebert Group,Corporate,Czech Republic,"Food, Beverage & Tobacco",,16666.14953040371,22301.988788886672,717.2573470055082,FixedIncome
FI12CW696FBW,Long-Santos,Corporate,Sri Lanka,"Pharmaceuticals, Biotechnology & Life Sciences",283344970.1477098,1220.0249734928125,6652.389660394341,17294.413681951395,FixedIncome
FI12DA338ICI,Sandoval-Hill,Corporate,Qatar,Real Estate,32592388.11699758,5746.783277995129,1895.388273032759,,FixedIncome
FI12DD737ZDA,Reed PLC,Government,Gibraltar,,830041105.5811703,9531.209072265223,41655.65746649623,128496.34719456604,FixedIncome
FI12DE023SDS,Reilly-Holland,Government,Qatar,,3541375549.364224,41.13679537804004,60151.581093670786,,FixedIncome
FI12DF659FZR,"Bell, Williamson and Duncan",Government,Burkina Faso,,17634490.707110822,3403.435928388372,,10922.828453564687,FixedIncome
FI12DO395YHV,Berry Group,Corporate,Ireland,Insurance,30303166.247405343,4170.2805123932585,,,FixedIncome
FI12FA151OFG,Moore Ltd,Corporate,Uganda,Real Estate,3500202948.827435,190.37186717605803,,,FixedIncome
FI12FE855TVQ,Bailey-Pope,Corporate,Thailand,Capital Goods,17124183.357390467,2622.506618261507,,4344.532997722312,FixedIncome
FI12FO901ISP,Ewing-Mendoza,Corporate,Bermuda,Media & Entertainment,97002974.84161292,1039.3491819562712,83062.1062095717,1506096.2613556988,FixedIncome
FI12FX175JDY,Gregory-Thompson,Government,Peru,,125753633.08462721,1934.4404064741543,12441.454270096167,,FixedIncome
FI12GA628LEZ,"Evans, Jackson and Sandoval",Government,Lebanon,,,1697.9022824054261,3191.5594170887894,,FixedIncome
FI12GO175CGL,"Whitney, Mayo and Clark",Corporate,Burkina Faso,Real Estate,362116163.0199693,,1118.5579979225558,52649.69862392685,FixedIncome
FI12GZ794XJB,Rice and Sons,Government,Ecuador,,,1735.0051105116147,5858.505392001487,,FixedIncome
FI12HN412QQL,"Smith, Arnold and Atkins",Government,Mexico,,5120461079.829074,167.40909938287405,,33256.0408110939,FixedIncome
FI12IU931TRB,Gallegos-Holmes,Corporate,Slovenia,Utilities,1176103888.7536557,8481.42095420046,63100.79649975302,394909.2026347604,FixedIncome
FI12IX348VOY,Nelson LLC,Corporate,Brazil,Materials,301292998.97617173,,,1411285.977854703,FixedIncome
FI12JF630CIG,Baird-Sanchez,Government,Jordan,,359197774.414345,1460.3914600073651,260.8018025819345,814423.80497657,FixedIncome
FI12JK655ZPX,"Freeman, Obrien and Cunningham",Corporate,China,Materials,23459209.05606407,23176.43317391959,10730.63317200024,254637.50839921497,FixedIncome
FI12JR354ZDC,Smith PLC,Corporate,China,Software & Services,12025429.70719992,,442.8024987559918,,FixedIncome
FI12JT592CSX,"Simmons, Rojas and Fleming",Government,Canada,,836209539.3535188,4286.864287093919,1476.9905188933876,,FixedIncome
FI12JU507WFY,Smith-Hansen,Government,Australia,,,,7810.425523761407,12253.503024922698,FixedIncome
FI12JZ130MNP,Moore-Hall,Corporate,South Korea,Automobiles & Components,1055769822.5004463,48958.14537224297,374.22623394018973,,FixedIncome
FI12KJ007BNL,"Andrews, Matthews and Ramirez",Government,Ghana,,16408520.48827881,104290.88703449874,16712.849364999944,650460.6515689662,FixedIncome
FI12KW681ISP,May Group,Corporate,Dominican Republic,Media & Entertainment,17426992.64842918,3876.2539523770624,6027.9024527139,1193682.464508761,FixedIncome
FI12LB348JST,Hunter LLC,Government,Venezuela,,6475659887.75115,1124.3211189702222,,90700.13566529745,FixedIncome
FI12LC071DNL,Thomas and Sons,Corporate,Mongolia,"Food, Beverage & Tobacco",163591642.45812297,44.81832964522747,28296.232570019354,8178.178728162423,FixedIncome
FI12LG610SKZ,"Jones, Hernandez and Torres",Corporate,Egypt,Household & Personal Products,39291557.65146393,65759.2532436907,66.09602452958143,4210.666283501225,FixedIncome
FI12LP977XST,Walton-Walker,Corporate,Oman,Insurance,289272421.6374186,20320.532467771045,2066.8731162577665,,FixedIncome
FI12LU775JAR,"Andrews, Romero and Sullivan",Government,United States,,118319583.37663087,9.133349167586259,,1782.6088284947293,FixedIncome
FI12LV813EHR,Jackson-Neal,Corporate,Brazil,Commercial & Professional Services,107360087.01814617,11587.648679949303,11961.787670326627,2409.15288472464,FixedIncome
FI12LY357DKK,Boone-Morrison,Corporate,Estonia,Insurance,42833975.100547746,839.8001383209912,17979.49512480354,120861.95260505896,FixedIncome
FI12LY382SES,King-Garrison,Government,Switzerland,,62402514.67862127,7508.765433098705,1402.3894984342055,,FixedIncome
FI12MA620JTQ,"Michael, Walker and Fitzgerald",Corporate,Croatia,Commercial & Professional Services,47391484.87332218,61754.49999612478,3020.563934207915,,FixedIncome
